tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***62791,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1228,NR,57 ST JOSEPH ST,,,ON
***69963,20240206,2,PARK - LONGER THAN 3 HOURS,30,1228,NR,98 CAVELL AVE,,,ON
***72154,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1228,OPP,2401 YONGE ST,,,ON
***92146,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1228,NR,19 FOUR WINDS DR,,,ON
***04915,20240206,367,STND ONSTRT ACCESSIBLE NO PRMT,450,1228,NR,70 TEMPERANCE ST,,,ON
***04442,20240206,3,PARK ON PRIVATE PROPERTY,75,1229,,4700 KEELE ST,,,ON
***85397,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1229,AT,777 VICTORIA PARK AVENUE,,,ON
***44509,20240206,415,PARK COMMERC LOAD ZONE NOT LDG,40,1229,NR,548 DANFORTH AVE,,,ON
***62697,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1229,NR,291 KENNEDY AVE,,,ON
***05365,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1229,NR,1610 BLOOR ST W,,,ON
***12724,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1229,NR,1824 QUEEN ST W,,,ON
***37535,20240206,337,PARK - ON BOULEVARD,50,1229,N/S,ORDE ST,W/O,UNIVERSITY AVE,ON
***63173,20240206,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1229,NR,1396 YONGE ST,,,ON
***69964,20240206,2,PARK - LONGER THAN 3 HOURS,30,1229,NR,100 CAVELL AVE,,,ON
***72155,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1229,OPP,2401 YONGE ST,,,ON
***81693,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1229,NR,924 COLLEGE ST,,,ON
***16179,20240206,3,PARK ON PRIVATE PROPERTY,75,1230,,1270 FINCH AVE W,,,ON
***14443,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1230,NR,294 RONCESVALLES AVE,,,ON
***96429,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1230,NR,25 MUTUAL ST,,,ON
***22461,20240206,8,STAND VEH.-PROHIBIT TIME/DAY,100,1230,OPP,1698 QUEEN ST W,,,ON
***37003,20240206,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1230,NR,150 MAJOR ST,,,ON
***63174,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1230,NR,1388 YONGE ST,,,ON
***69965,20240206,2,PARK - LONGER THAN 3 HOURS,30,1230,NR,100 CAVELL AVE,,,ON
***77651,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1230,NR,12 CAITHNESS AVE,,,ON
***78381,20240206,8,STAND VEH.-PROHIBIT TIME/DAY,100,1230,NR,5290 YONGE ST,,,ON
***84399,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1230,NR,556 BATHURST ST,,,ON
***13754,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1230,OPP,3 CHRISTIE ST,,,ON
***72305,20240206,3,PARK ON PRIVATE PROPERTY,75,1231,,11 CATFORD RD,,,ON
***90348,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1231,AT,777 VICTORIA PARK AVENUE,,,ON
***64314,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1231,NR,954 QUEEN ST E,,,ON
***44510,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1231,NR,592 DANFORTH AVE,,,ON
***52193,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1231,NR,108 MUTUAL ST,,,ON
***58804,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1231,NR,70 TEMPERANCE ST,,,ON
***22462,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1231,OPP,1698 QUEEN ST W,,,ON
***57496,20240206,8,STAND VEH.-PROHIBIT TIME/DAY,100,1231,NR,15 MCMURRICH ST,,,ON
***62916,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1231,NR,15 DUNDONALD ST,,,ON
***68829,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1231,NR,122 SCOLLARD ST,,,ON
***69966,20240206,2,PARK - LONGER THAN 3 HOURS,30,1231,NR,100 CAVELL AVE,,,ON
***77652,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1231,NR,12 CAITHNESS AVE,,,ON
***80149,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1231,NR,135 QUEENS WHARF RD,,,ON
***84400,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1231,NR,575 BATHURST ST,,,ON
***04443,20240206,3,PARK ON PRIVATE PROPERTY,75,1232,,4700 KEELE ST,,,ON
***71489,20240206,3,PARK ON PRIVATE PROPERTY,75,1232,,4700 KEELE ST,,,ON
***83817,20240206,3,PARK ON PRIVATE PROPERTY,75,1232,AT,396 ST CLAIR AVE W,,,ON
***77653,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1232,NR,12 CAITHNESS AVE,,,ON
***78382,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1232,W/S,YONGE ST,S/O,ELLERSLIE AVE,ON
***99080,20240206,3,PARK ON PRIVATE PROPERTY,75,1233,,1008 WILSON AV,,,ON
***35417,20240206,3,PARK ON PRIVATE PROPERTY,75,1233,,1700 WILSON AVE,,,ON
***86617,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1233,AT,18 HENDON AVENUE,,,ON
***90349,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1233,AT,777 VICTORIA PARK AVENUE,,,ON
***52194,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1233,NR,106 MUTUAL ST,,,ON
***05366,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1233,NR,1560 BLOOR ST W,,,ON
***21998,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1233,OPP,40 ASQUITH AVE,,,ON
***37695,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1233,NR,53 ADELAIDE ST E,,,ON
***63042,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1233,NR,415 YONGE ST,,,ON
***77654,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1233,OPP,12 CAITHNESS AVE,,,ON
***92147,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1233,NR,19 FOUR WINDS DR,,,ON
***11478,20240206,3,PARK ON PRIVATE PROPERTY,75,1234,,1525 WILSON AVE,,,ON
***64315,20240206,8,STAND VEH.-PROHIBIT TIME/DAY,100,1234,NR,918 QUEEN ST E,,,ON
***06636,20240206,48,FAIL TO PARK/STOP PARALL. CURB,30,1234,NR,34 HAMMERSMITH AVE,,,ON
***40790,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1234,NR,20 HAMMERSMITH AVE,,,ON
***49027,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1234,NR,140 CHARLES ST W,,,ON
***05367,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1234,NR,1556 BLOOR ST W,,,ON
***12725,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1234,NR,77 OSSINGTON AVE,,,ON
***21999,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1234,NR,40 ASQUITH AVE,,,ON
***37004,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1234,NR,113 HARBORD ST,,,ON
***58500,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1234,NR,22 NINETEENTH ST,,,ON
***60590,20240206,3,PARK ON PRIVATE PROPERTY,75,1234,AT,45 RICHMOND ST E,,,ON
***62792,20240206,423,STOP VEH.RESRVD/DESIG LN TM/DY,150,1234,NR,895 BAY ST,,,ON
***62917,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1234,OPP,40 DUNDONALD ST,,,ON
***63175,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1234,NR,2 ST CLAIR AVE W,,,ON
***63726,20240206,370,STAND UNAUTH VEH. CAR SHARE,60,1234,OPP,35 SCADDING AVE,,,ON
***66070,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1234,NR,423 WELLESLEY ST E,,,ON
***67870,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1234,NR,497 PARLIAMENT ST,,,ON
***71882,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1234,N/S,QUEEN ST W,W/O,GWYNNE AVE,ON
***72156,20240206,14,PARK-OBSTRUCT (DRWAY/LANEWAY),50,1234,NR,20 ROSELAWN AVE,,,ON
***92148,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1234,NR,19 FOUR WINDS DR,,,ON
***29293,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1235,NR,612 RHODES AVE,,,ON
***04444,20240206,3,PARK ON PRIVATE PROPERTY,75,1235,,4700 KEELE ST,,,ON
***72306,20240206,3,PARK ON PRIVATE PROPERTY,75,1235,,11 CATFORD RD,,,ON
***76106,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1235,AT,18 HENDON AVENUE,,,ON
***82477,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1235,AT,54 DALHOUSIE STREET,,,ON
***85398,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1235,AT,777 VICTORIA PARK AVENUE,,,ON
***52195,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1235,NR,147 DALHOUSIE ST,,,ON
***67440,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1235,NR,286 RUNNYMEDE RD,,,ON
***17572,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1235,OPP,50 ORCHARD VIEW BLVD,,,ON
***22463,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1235,OPP,1543 QUEEN ST W,,,ON
***47509,20240206,357,PARK ACCESSIBLE NOT DROP OFF,450,1235,AT,799 MILNER AVE,,,ON
***57497,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1235,OPP,3 MC ALPINE ST,,,ON
***58501,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1235,NR,16 NINETEENTH ST,,,ON
***60591,20240206,3,PARK ON PRIVATE PROPERTY,75,1235,AT,45 RICHMOND ST E,,,ON
***63176,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1235,NR,2 ST CLAIR AVE W,,,ON
***63727,20240206,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1235,OPP,29 SCADDING AVE,,,ON
***68611,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1235,NR,382 YONGE ST,,,ON
***81235,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1235,NR,16 GLEN ECHO RD,,,ON
***22474,20240206,3,PARK ON PRIVATE PROPERTY,75,1236,,299 GLENLAKE AVE,,,ON
***71490,20240206,3,PARK ON PRIVATE PROPERTY,75,1236,,4700 KEELE ST,,,ON
***52196,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1236,NR,147 DALHOUSIE ST,,,ON
***12726,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1236,NR,91 OSSINGTON AVE,,,ON
***37430,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1236,NR,278 AUGUSTA AVE,,,ON
***61727,20240206,3,PARK ON PRIVATE PROPERTY,75,1236,AT,21 CAMDEN ST,,,ON
***16180,20240206,3,PARK ON PRIVATE PROPERTY,75,1237,,1270 FINCH AVE W,,,ON
***82575,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1237,AT,54 DALHOUSIE STREET,,,NB
***12727,20240206,8,STAND VEH.-PROHIBIT TIME/DAY,100,1237,NR,109 OSSINGTON AVE,,,ON
***68612,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1237,NR,382 YONGE ST,,,ON
***78383,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1237,E/S,YONGE ST,N/O,PARKVIEW AVE,ON
***80150,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1237,NR,151 DAN LECKIE WAY,,,ON
***72307,20240206,3,PARK ON PRIVATE PROPERTY,75,1238,,11 CATFORD RD,,,ON
***82576,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1238,AT,54 DALHOUSIE STREET,,,ON
***90350,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1238,AT,777 VICTORIA PARK AVENUE,,,ON
***51325,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1238,NR,403 BROOKE AVE,,,ON
***64947,20240206,192,STAND SIGNED TRANSIT STOP,150,1238,OPP,365 QUEEN ST W,,,ON
***12728,20240206,8,STAND VEH.-PROHIBIT TIME/DAY,100,1238,NR,109 OSSINGTON AVE,,,ON
***12729,20240206,8,STAND VEH.-PROHIBIT TIME/DAY,100,1238,NR,113 OSSINGTON AVE,,,ON
***17573,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1238,OPP,40 ORCHARD VIEW BLVD,,,ON
***37005,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1238,NR,211 MAJOR ST,,,ON
***57498,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1238,OPP,3 MC ALPINE ST,,,ON
***58502,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1238,NR,12 NINETEENTH ST,,,ON
***58503,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1238,NR,10 NINETEENTH ST,,,ON
***60668,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1238,NR,37 MEADOW AVE,,,ON
***63177,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1238,NR,1491 YONGE ST,,,ON
***63728,20240206,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1238,NR,52 PRINCESS ST,,,ON
***68830,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1238,NR,49 HAZELTON AVE,,,ON
***70039,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1238,NR,270 CAMPBELL AVE,,,ON
***70780,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1238,NR,270 CAMPBELL AVE,,,ON
***81694,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1238,NR,1084 COLLEGE ST,,,ON
***92149,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1238,NR,21 FOUR WINDS DR,,,ON
***82577,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1239,AT,54 DALHOUSIE STREET,,,ON
***67441,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1239,NR,28 RUNNYMEDE RD,,,ON
***17574,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1239,NR,33 ORCHARD VIEW BLVD,,,ON
***37431,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1239,NR,260 AUGUSTA AVE,,,ON
***70781,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1239,NR,300 CAMPBELL AVE,,,QC
***43046,20240206,3,PARK ON PRIVATE PROPERTY,75,1240,,20 GRAYDON HALL DR,,,ON
***71491,20240206,3,PARK ON PRIVATE PROPERTY,75,1240,,4700 KEELE ST,,,ON
***67442,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1240,NR,287 RUNNYMEDE RD,,,ON
***22498,20240206,3,PARK ON PRIVATE PROPERTY,75,1240,AT,30 GIBBS RD,,,ON
***28390,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1240,NR,1453 QUEEN ST W,,,ON
***62918,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1240,NR,30 MONTEITH ST,,,ON
***67871,20240206,384,STOP VEH OTR THN BCYCL-BYCL LN,150,1240,NR,397 SACKVILLE ST,,,ON
***68831,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1240,NR,65 HAZELTON AVE,,,ON
***81287,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1240,N/S,PARKVIEW AVE,E/O,YONGE ST,ON
***76107,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1241,AT,18 HENDON AVENUE,,,ON
***52197,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1241,OPP,261 DALHOUSIE ST,,,ON
***67443,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1241,NR,287 RUNNYMEDE RD,,,ON
***05368,20240206,383,STOP NON-BICYCLE IN CYCLE TRCK,150,1241,NR,1642 BLOOR ST W,,,ON
***12730,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1241,NR,141 OSSINGTON AVE,,,ON
***37006,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1241,NR,281 MAJOR ST,,,ON
***61728,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1241,NR,555 RICHMOND ST W,,,ON
***72157,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1241,OPP,2529 YONGE ST,,,ON
***84401,20240206,3,PARK ON PRIVATE PROPERTY,75,1241,AT,491 COLLEGE ST,,,ON
***92150,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1241,NR,21 FOUR WINDS DR,,,ON
***92555,20240206,3,PARK ON PRIVATE PROPERTY,75,1242,,4700 KEELE ST,,,ON
***46641,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1242,W/S,FRASER AVE,S/O,KING ST W,ON
***82108,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1242,NR,121 DUPONT ST,,,ON
***10434,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1242,NR,74 CURLEW DR,,,ON
***37432,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1242,NR,252 AUGUSTA AVE,,,ON
***81236,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1242,NR,3299 YONGE ST,,,ON
***70943,20240206,3,PARK ON PRIVATE PROPERTY,75,1243,,4700 KEELE ST,,,ON
***72308,20240206,3,PARK ON PRIVATE PROPERTY,75,1243,,11 CATFORD RD,,,ON
***90351,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1243,AT,777 VICTORIA PARK AVENUE,,,ON
***46642,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1243,W/S,FRASER AVE,S/O,KING ST W,ON
***67444,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1243,NR,299 RUNNYMEDE RD,,,ON
***12731,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1243,OPP,166 OSSINGTON AVE,,,ON
***17575,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1243,NR,33 ORCHARD VIEW BLVD,,,ON
***60669,20240206,192,STAND SIGNED TRANSIT STOP,150,1243,OPP,907 KINGSTON RD,,,ON
***62793,20240206,8,STAND VEH.-PROHIBIT TIME/DAY,100,1243,N/S,WALTON ST,E/O,BAY ST,ON
***68832,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1243,NR,75 HAZELTON AVE,,,ON
***86618,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1244,AT,18 HENDON AVENUE,,,ON
***24390,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1244,NR,156 CUMBERLAND ST,,,ON
***40791,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1244,OPP,110 HUBBARD BLVD,,,ON
***83818,20240206,2,PARK - LONGER THAN 3 HOURS,30,1244,NR,8 FLANDERS RD,,,ON
***17576,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1244,NR,33 ORCHARD VIEW BLVD,,,ON
***57499,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1244,NR,3 HILLSBORO AVE,,,ON
***58504,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1244,NR,5 TWENTIETH ST,,,ON
***66071,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1244,NR,423 ONTARIO ST,,,ON
***69967,20240206,3,PARK ON PRIVATE PROPERTY,75,1244,AT,3089 LAKE SHORE BLVD W,,,ON
***99081,20240206,3,PARK ON PRIVATE PROPERTY,75,1245,,1008 WILSON AVE,,,ON
***04445,20240206,3,PARK ON PRIVATE PROPERTY,75,1245,,4700 KEELE ST,,,ON
***89309,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1245,AT,18 HENDON AVENUE,,,ON
***40792,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1245,OPP,110 HUBBARD BLVD,,,ON
***83819,20240206,2,PARK - LONGER THAN 3 HOURS,30,1245,NR,6 FLANDERS RD,,,ON
***83820,20240206,2,PARK - LONGER THAN 3 HOURS,30,1245,NR,10 FLANDERS RD,,,ON
***12732,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1245,NR,213 OSSINGTON AVE,,,ON
***43001,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1245,NR,20 GROSVENOR ST,,,ON
***60670,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1245,NR,862 KINGSTON RD,,,ON
***68613,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1245,NR,89 GOULD ST,,,ON
***71883,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1245,NR,259 DUFFERIN ST,,,ON
***72309,20240206,3,PARK ON PRIVATE PROPERTY,75,1246,,11 CATFORD RD,,,ON
***24391,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1246,NR,162 CUMBERLAND ST,,,ON
***14444,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1246,OPP,320 RONCESVALLES AVE,,,ON
***83821,20240206,2,PARK - LONGER THAN 3 HOURS,30,1246,NR,14 FLANDERS RD,,,ON
***96430,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1246,OPP,2 BERTI ST,,,ON
***69968,20240206,3,PARK ON PRIVATE PROPERTY,75,1246,AT,3089 LAKE SHORE BLVD W,,,ON
***69969,20240206,3,PARK ON PRIVATE PROPERTY,75,1246,AT,3089 LAKE SHORE BLVD W,,,ON
***81237,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1246,NR,3257 YONGE ST,,,ON
***81288,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1246,E/S,YONGE ST,N/O,EMPRESS AVE,ON
***71492,20240206,3,PARK ON PRIVATE PROPERTY,75,1247,,4700 KEELE ST,,,ON
***86619,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1247,AT,18 HENDON AVENUE,,,OH
***24392,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1247,NR,162 CUMBERLAND ST,,,ON
***83822,20240206,2,PARK - LONGER THAN 3 HOURS,30,1247,NR,18 FLANDERS RD,,,ON
***43002,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1247,NR,20 GROSVENOR ST,,,ON
***57500,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1247,NR,30 HILLSBORO AVE,,,ON
***58505,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1247,NR,34 TWENTIETH ST,,,ON
***60592,20240206,3,PARK ON PRIVATE PROPERTY,75,1247,AT,340 KING ST,,,ON
***60593,20240206,3,PARK ON PRIVATE PROPERTY,75,1247,AT,340 KING ST,,,ON
***63729,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1247,NR,129 SCADDING AVE,,,ON
***67872,20240206,384,STOP VEH OTR THN BCYCL-BYCL LN,150,1247,NR,306 SUMACH ST,,,ON
***69970,20240206,3,PARK ON PRIVATE PROPERTY,75,1247,AT,3089 LAKE SHORE BLVD W,,,ON
***71884,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1247,NR,249 DUFFERIN ST,,,ON
***81238,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1247,NR,3237 YONGE ST,,,ON
***22400,20240206,3,PARK ON PRIVATE PROPERTY,75,1248,,299 GLENLAKE AVE,,,ON
***78604,20240206,3,PARK ON PRIVATE PROPERTY,75,1248,,71 PRINCE ARTHUR AVE,,,ON
***76108,20240206,4,PARK ON MUNICIPAL PROPERTY,75,1248,AT,18 HENDON AVENUE,,,ON
***83823,20240206,2,PARK - LONGER THAN 3 HOURS,30,1248,NR,28 FLANDERS RD,,,ON
***37536,20240206,419,STAND NON-TAXI IN SIGNED STAND,60,1248,NR,393 UNIVERSITY AVE,,,ON
***61729,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1248,NR,576 FRONT ST W,,,ON
***63178,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1248,OPP,15 ALVIN AVE,,,ON
***68833,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1248,NR,104 YORKVILLE AVE,,,ON
***70782,20240206,2,PARK - LONGER THAN 3 HOURS,30,1248,NR,803 INDIAN RD,,,ON
***72310,20240206,3,PARK ON PRIVATE PROPERTY,75,1249,,11 CATFORD RD,,,ON
***24393,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1249,NR,188 CUMBERLAND ST,,,ON
***51326,20240206,3,PARK ON PRIVATE PROPERTY,75,1249,NR,403 BROOKE AVE,,,ON
***83824,20240206,2,PARK - LONGER THAN 3 HOURS,30,1249,NR,30 FLANDERS RD,,,ON
***96431,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1249,NR,55 QUEEN ST E,,,ON
***37433,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1249,OPP,171 AUGUSTA AVE,,,ON
***70783,20240206,2,PARK - LONGER THAN 3 HOURS,30,1249,NR,803 INDIAN RD,,,ON
***71885,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1249,NR,249 DUFFERIN ST,,,ON
***72158,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1249,NR,14 ALBERTUS AVE,,,ON
***77655,20240206,77,PARK-(FRNT/60 CM) DRWAY/LANEWY,50,1249,NR,96 ROOSEVELT RD,,,ON
***04446,20240206,3,PARK ON PRIVATE PROPERTY,75,1250,,4700 KEELE ST,,,ON
***71285,20240206,3,PARK ON PRIVATE PROPERTY,75,1250,,4700 KEELE ST,,,ON
***44511,20240206,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1250,NR,151 HAZELWOOD AVE,,,ON
***58805,20240206,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1250,NR,45 SHEPPARD ST,,,ON
***83730,20240206,383,STOP NON-BICYCLE IN CYCLE TRCK,150,1250,NR,95 WELLESLEY ST E,,,ON
***12733,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1250,NR,148 OSSINGTON AVE,,,ON
***57501,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1250,NR,30 HILLSBORO AVE,,,ON
***58506,20240206,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,1250,NR,5 TWENTIETH ST,,,ON
***62919,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1250,NR,120 HOMEWOOD AVE,,,ON
***68614,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1250,OPP,145 MUTUAL ST,,,ON
***68834,20240206,415,PARK COMMERC LOAD ZONE NOT LDG,40,1250,NR,90 YORKVILLE AVE,,,ON
***81695,20240206,207,PARK MACHINE-REQD FEE NOT PAID,30,1250,NR,1077 COLLEGE ST,,,ON
***84402,20240206,134,PARK-SIGNED HWY-PUBLIC LANE,40,1250,NR,298 MARKHAM ST,,,ON
