tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***70102,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0013,W/S,CRAWFORD ST,N/O,COLLEGE ST,ON
***90780,20240701,257,PARK CONTRARY POSTED CONDITION,100,0013,AT,1675 LAKE SHORE BLVD E,,,ON
***96334,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0013,NR,73 CHAMBERLAIN AVE,,,ON
***70103,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0014,NR,420 CRAWFORD ST,,,ON
***90269,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0014,NR,267 CONCORD AVE,,,ON
***90781,20240701,257,PARK CONTRARY POSTED CONDITION,100,0014,AT,1675 LAKE SHORE BLVD E,,,ON
***01010,20240701,257,PARK CONTRARY POSTED CONDITION,100,0014,AT,1675 LAKE SHORE BLVD E,,,ON
***68733,20240701,3,PARK ON PRIVATE PROPERTY,75,0015,,8825 SHEPPARD AVE EAST,,,ON
***23062,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0015,NR,85 HELENDALE AVE,,,ON
***70104,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0015,W/S,CRAWFORD ST,N/O,COLLEGE ST,ON
***70105,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0015,W/S,CRAWFORD ST,N/O,COLLEGE ST,ON
***90270,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0015,NR,271 CONCORD AVE,,,ON
***01011,20240701,257,PARK CONTRARY POSTED CONDITION,100,0015,AT,1675 LAKE SHORE BLVD E,,,ON
***70106,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0016,NR,722 COLLEGE ST,,,ON
***96335,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0016,NR,161 BOWIE AVE,,,ON
***01012,20240701,257,PARK CONTRARY POSTED CONDITION,100,0016,AT,1675 LAKE SHORE BLVD E,,,ON
***90271,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0017,NR,276 CONCORD AVE,,,GA
***01013,20240701,257,PARK CONTRARY POSTED CONDITION,100,0017,AT,1675 LAKE SHORE BLVD E,,,ON
***90272,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0018,NR,276 CONCORD AVE,,,ON
***02621,20240701,257,PARK CONTRARY POSTED CONDITION,100,0018,AT,1675 LAKE SHORE BLVD E,,,ON
***70107,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0019,NR,722 COLLEGE ST,,,ON
***90273,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0019,NR,276 CONCORD AVE,,,ON
***02622,20240701,257,PARK CONTRARY POSTED CONDITION,100,0019,AT,1675 LAKE SHORE BLVD E,,,ON
***02623,20240701,257,PARK CONTRARY POSTED CONDITION,100,0019,AT,1675 LAKE SHORE BLVD E,,,ON
***70108,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0020,NR,722 COLLEGE ST,,,ON
***02624,20240701,257,PARK CONTRARY POSTED CONDITION,100,0020,AT,1675 LAKE SHORE BLVD E,,,ON
***02625,20240701,257,PARK CONTRARY POSTED CONDITION,100,0020,AT,1675 LAKE SHORE BLVD E,,,ON
***90274,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0021,NR,276 CONCORD AVE,,,ON
***02626,20240701,257,PARK CONTRARY POSTED CONDITION,100,0021,AT,1675 LAKE SHORE BLVD E,,,ON
***02627,20240701,257,PARK CONTRARY POSTED CONDITION,100,0022,AT,1675 LAKE SHORE BLVD E,,,ON
***23063,20240701,192,STAND SIGNED TRANSIT STOP,150,0023,NR,2350 YONGE ST,,,ON
***70109,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0023,W/S,SHAW ST,N/O,COLLEGE ST,ON
***02628,20240701,257,PARK CONTRARY POSTED CONDITION,100,0023,AT,1675 LAKE SHORE BLVD E,,,ON
***70110,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0024,W/S,SHAW ST,N/O,COLLEGE ST,ON
***70111,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0024,W/S,SHAW ST,N/O,COLLEGE ST,ON
***17276,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0024,NR,159 ROE AVE,,,ON
***18886,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0024,NR,350 BLOOR ST E,,,ON
***91326,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0024,NR,41 ACORES AVE,,,ON
***96336,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0024,NR,2174 EGLINTON AVE W,,,ON
***96337,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0025,NR,2170 EGLINTON AVE W,,,ON
***97078,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0025,OPP,200 SACKVILLE ST,,,AB
***70112,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0026,W/S,SHAW ST,N/O,COLLEGE ST,ON
***78368,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0026,NR,3224 DANFORTH AVE,,,ON
***91327,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0026,NR,29 ACORES AVE,,,ON
***96406,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0026,NR,126 CONCORD AVE,,,ON
***70113,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0027,W/S,SHAW ST,N/O,COLLEGE ST,ON
***78369,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0027,NR,3224 DANFORTH AVE,,,ON
***96338,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0027,NR,10 SNIDER AVE,,,ON
***70114,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0028,W/S,SHAW ST,N/O,COLLEGE ST,ON
***02629,20240701,257,PARK CONTRARY POSTED CONDITION,100,0028,AT,1561 LAKE SHORE BLVD E,,,ON
***07815,20240701,257,PARK CONTRARY POSTED CONDITION,100,0028,AT,1561 LAKE SHORE BLVD E,,,ON
***23307,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0029,W/S,LOWER SIMCOE ST,S/O,LAKE SHORE BLVD W,ON
***91328,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0029,NR,1168 SHAW ST,,,ON
***96339,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0029,NR,18 SNIDER AVE,,,ON
***97079,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0029,S/S,ST DAVID ST,W/O,SUMACH ST,QC
***97444,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0029,NR,23 TALBOT ST,,,ON
***07816,20240701,257,PARK CONTRARY POSTED CONDITION,100,0029,AT,1561 LAKE SHORE BLVD E,,,ON
***20954,20240701,257,PARK CONTRARY POSTED CONDITION,100,0029,AT,1561 LAKE SHORE BLVD E,,,ON
***23308,20240701,384,STOP VEH OTR THN BCYCL-BYCL LN,150,0030,W/S,LOWER SIMCOE ST,S/O,LAKE SHORE BLVD W,ON
***91329,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0030,NR,1184 SHAW ST,,,ON
***20955,20240701,257,PARK CONTRARY POSTED CONDITION,100,0030,AT,1561 LAKE SHORE BLVD E,,,ON
***18887,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0031,NR,15 ASQUITH AVE,,,ON
***96340,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0031,NR,20 SNIDER AVE,,,ON
***96407,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0031,NR,58 DELAWARE AVE,,,BC
***97445,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0031,NR,39 TALBOT ST,,,ON
***20956,20240701,257,PARK CONTRARY POSTED CONDITION,100,0031,AT,1561 LAKE SHORE BLVD E,,,ON
***72571,20240701,3,PARK ON PRIVATE PROPERTY,75,0032,,3 GLAMORGAN AVE,,,ON
***23064,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0032,NR,469 ORIOLE PKWY,,,ON
***17238,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0032,NR,2 ANNDALE DR,,,ON
***96408,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0032,NR,58 DELAWARE AVE,,,ON
***97080,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0032,NR,170 SUMACH ST,,,ON
***23065,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0033,NR,470 ORIOLE PKWY,,,ON
***90963,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0033,NR,32 NEWMARKET AVE,,,ON
***97081,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0033,NR,170 SUMACH ST,,,ON
***97446,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0033,NR,23 HOUNSLOW HEATH RD,,,ON
***19083,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0033,NR,40 CLEARVIEW HTS,,,ON
***96409,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0034,OPP,41 DELAWARE AVE,,,QC
***19084,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0034,NR,40 CLEARVIEW HTS,,,ON
***24621,20240701,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,0034,OPP,263 YONGE ST,,,ON
***24622,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0034,OPP,263 YONGE ST,,,ON
***23066,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0035,NR,476 ORIOLE PKWY,,,ON
***19085,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0035,NR,70 CLEARVIEW HTS,,,ON
***24623,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0035,OPP,263 YONGE ST,,,ON
***70115,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0036,S/S,DEWSON ST,W/O,SHAW ST,ON
***17277,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0036,NR,137 FAIRLAWN AVE,,,ON
***90964,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0036,NR,56 NEWMARKET AVE,,,ON
***91330,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0036,NR,9 WYCHCREST AVE,,,ON
***96341,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0036,NR,465 GILBERT AVE,,,ON
***97447,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0036,NR,67 HOUNSLOW HEATH RD,,,ON
***19086,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0036,NR,70 CLEARVIEW HTS,,,ON
***24624,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0036,OPP,263 YONGE ST,,,ON
***23067,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0037,NR,480 ORIOLE PKWY,,,ON
***19087,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0037,NR,70 CLEARVIEW HTS,,,ON
***23068,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0038,NR,480 ORIOLE PKWY,,,ON
***28929,20240701,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,0038,NR,71 HALLBANK TER,,,ON
***17239,20240701,192,STAND SIGNED TRANSIT STOP,150,0038,NR,5095 YONGE ST,,,ON
***97082,20240701,31,STOP-ROAD SIDE-STOP/PARK VEH.,150,0038,W/S,DEFRIES ST,N/O,LABATT AVE,ON
***97448,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0038,NR,83 HOUNSLOW HEATH RD,,,ON
***91331,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0039,NR,57 WYCHCREST AVE,,,ON
***96342,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0039,NR,2 KEITH AVE,,,ON
***96410,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0039,NR,3 CONCORD AVE,,,ON
***97083,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0039,W/S,DEFRIES ST,N/O,LABATT AVE,ON
***90185,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0040,OPP,1 PALACE PIER CT,,,ON
***72573,20240701,3,PARK ON PRIVATE PROPERTY,75,0040,,3 GLAMORGAN AVE,,,ON
***17240,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0040,NR,5332 YONGE ST,,,ON
***78370,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0040,NR,1 HANSON ST,,,ON
***97449,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0040,W/S,HOUNSLOW HEATH RD,N/O,ST CLAIR AVE W,ON
***19088,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0040,NR,79 YARROW RD,,,ON
***84008,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0041,OPP,1 PALACE PIER CRT,,,ON
***23069,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0041,NR,480 ORIOLE PKWY,,,ON
***18888,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0041,NR,91 HAZELTON AVE,,,ON
***91332,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0041,NR,39 WYCHCREST AVE,,,ON
***96343,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0041,NR,478 MCROBERTS AVE,,,ON
***19089,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0041,NR,69 YARROW RD,,,ON
***70116,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0042,NR,560 CRAWFORD ST,,,ON
***17278,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0042,NR,194 FAIRLAWN AVE,,,ON
***96411,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0042,OPP,38 CONCORD AVE,,,ON
***19090,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0042,NR,69 YARROW RD,,,ON
***70117,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0043,NR,544 CRAWFORD ST,,,ON
***01939,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0043,NR,105 WEST LODGE AVE,,,QC
***78371,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0043,NR,108 LAMB AVE,,,ON
***83643,20240701,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,0043,NR,78 MC MURRAY AVE,,,MI
***96412,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0043,OPP,38 CONCORD AVE,,,ON
***66924,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0044,NR,211 OSSINGTON AVE,,,ON
***01940,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0044,NR,99 WEST LODGE AVE,,,ON
***78372,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0044,NR,112 LAMB AVE,,,ON
***96344,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0044,NR,534 MCROBERTS AVE,,,ON
***96413,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0044,OPP,44 CONCORD AVE,,,ON
***19091,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0044,NR,36 YARROW RD,,,ON
***66925,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0045,NR,213 OSSINGTON AVE,,,ON
***01941,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0045,NR,99 WEST LODGE AVE,,,ON
***83644,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0045,OPP,66 MC MURRAY AVE,,,ON
***91333,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0045,NR,240 MELITA AVE,,,QC
***70118,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0046,NR,506 CRAWFORD ST,,,ON
***17279,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0046,NR,307 FAIRLAWN AVE,,,ON
***78373,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0046,NR,147 LAMB AVE,,,ON
***83645,20240701,48,FAIL TO PARK/STOP PARALL. CURB,30,0046,NR,27 MC MURRAY AVE,,,ON
***87217,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0046,NR,29 BROWNVILLE AVE,,,ON
***91334,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0046,NR,232 MELITA AVE,,,ON
***23070,20240701,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0047,W/S,EASTBOURNE AVE,S/O,EGLINTON AVE W,ON
***66926,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0047,NR,172 OSSINGTON AVE,,,ON
***17241,20240701,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,0047,NR,5645 YONGE ST,,,ON
***78374,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0047,NR,145 LAMB AVE,,,ON
***97084,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0047,OPP,51 TROLLEY CRES,,,ON
***66927,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0048,OPP,166 OSSINGTON AVE,,,ON
***18889,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0048,NR,146 BEDFORD RD,,,ON
***78375,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0049,NR,154 LAMB AVE,,,ON
***83646,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0049,W/S,QUEBEC AVE,S/O,DUNDAS ST W,ON
***97450,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0049,N/S,147 LAUGHTON AVE,,,ON
***08365,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0049,NR,167 ENNERDALE RD,,,ON
***90566,20240701,3,PARK ON PRIVATE PROPERTY,75,0050,,50 HOLLY STREET,,,ON
***66928,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0050,NR,149 OSSINGTON AVE,,,ON
***01942,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0050,OPP,24 NOBLE ST,,,ON
***78376,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0050,NR,157 LAMB AVE,,,ON
***08366,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0050,NR,133 ENNERDALE RD,,,ON
***66929,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0051,NR,149 OSSINGTON AVE,,,MI
***01943,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0051,OPP,64 NOBLE ST,,,ON
***91335,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0051,NR,107 LAMBERTLODGE AVE,,,ON
***83647,20240701,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,0052,NR,494 QUEBEC AVE,,,AZ
***66930,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0053,NR,64 OSSINGTON AVE,,,ON
***66956,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0053,NR,10 EDWARD ST,,,ON
***66957,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0053,NR,10 EDWARD ST,,,ON
***78377,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0053,NR,133 LAMB AVE,,,ON
***83648,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0053,NR,494 QUEBEC AVE,,,ON
***97451,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0053,NR,2 GILLESPIE AVE,,,ON
***03276,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0053,E/S,ST LAWRENCE ST,N/O,EASTERN AVE,ON
***66931,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0054,NR,68 OSSINGTON AVE,,,ON
***66958,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0054,NR,10 EDWARD ST,,,ON
***17280,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0054,OPP,330 CRANBROOKE AVE,,,ON
***78378,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0054,NR,37 MOUNTJOY AVE,,,ON
***90567,20240701,3,PARK ON PRIVATE PROPERTY,75,0055,,50 HOLLY STREET,,,ON
***28930,20240701,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,0055,NR,16 O'HENRY GRV,,,ON
***66932,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0055,NR,68 OSSINGTON AVE,,,ON
***66959,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0055,OPP,10 EDWARD ST,,,ON
***91336,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0055,NR,334 MELITA AVE,,,ON
***08367,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0055,NR,71 ENNERDALE RD,,,ON
***08368,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0055,NR,67 ENNERDALE RD,,,ON
***19092,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0055,NR,1 WHITE AVE,,,ON
***72574,20240701,3,PARK ON PRIVATE PROPERTY,75,0056,,450 SCARBOROUGH GOLF CLUB RD,,,ON
***23071,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0056,NR,338 ROSELAWN AVE,,,ON
***66960,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0056,OPP,10 EDWARD ST,,,ON
***83649,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0056,OPP,535 QUEBEC AVE,,,ON
***90965,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0056,NR,54 EPSOM AVE,,,ON
***08369,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0056,NR,65 ENNERDALE RD,,,ON
***19093,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0056,NR,3 WHITE AVE,,,ON
***19094,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0056,NR,13 WHITE AVE,,,ON
***66933,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0057,NR,42 OSSINGTON AVE,,,ON
***83650,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0057,NR,540 QUEBEC AVE,,,ON
***97452,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0057,NR,22 GILLESPIE AVE,,,ON
***03277,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0057,W/S,ST LAWRENCE ST,N/O,EASTERN AVE,ON
***17281,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0058,NR,320 WOBURN AVE,,,ON
***78379,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0058,OPP,26 LADYSMITH AVE,,,ON
***72500,20240701,3,PARK ON PRIVATE PROPERTY,75,0059,,450 SCARBOROUGH GOLF CLUB RD,,,ON
***78380,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0059,OPP,26 LADYSMITH AVE,,,ON
***97388,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0059,OPP,23 BRANT ST,,,ON
***99622,20240701,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0059,OPP,23 BRANT ST,,,ON
***08370,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0059,NR,53 ENNERDALE RD,,,ON
***66961,20240701,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,0100,NR,45 ELM ST,,,ON
***17282,20240701,29,PARK PROHIBITED TIME NO PERMIT,30,0100,NR,262 WOBURN AVE,,,ON
