tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***61588,20240501,3,PARK ON PRIVATE PROPERTY,75,0935,,200 SHERWAY DR,,,ON
***75714,20240501,48,FAIL TO PARK/STOP PARALL. CURB,30,0935,NR,179 JOHN ST,,,ON
***87373,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0935,NR,17 ALBANY AVE,,,ON
***91650,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0935,NR,569 ONTARIO ST,,,ON
***99629,20240501,6,PARK-SIGNED HWY-EXC PERMT TIME,40,0935,NR,35 ALDWINCKLE HTS,,,ON
***00065,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0935,NR,111 PARK RD,,,ON
***30080,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0935,NR,2 CHURCH ST,,,ON
***35920,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0935,NR,23 MOUNTJOY AVE,,,ON
***37258,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0935,NR,134 MARKHAM ST,,,ON
***42869,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0935,NR,191 ST JOHN'S RD,,,ON
***51206,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0935,NR,47 MANOR RD E,,,ON
***55815,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0935,NR,59 DEFOREST RD,,,ON
***71767,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0935,NR,6 FOLLIS AVE,,,ON
***01884,20240501,3,PARK ON PRIVATE PROPERTY,75,0936,,415 WILLOWDALE AVE,,,ON
***87374,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0936,NR,27 ALBANY AVE,,,ON
***99630,20240501,6,PARK-SIGNED HWY-EXC PERMT TIME,40,0936,NR,19 ALDWINCKLE HTS,,,ON
***00066,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0936,NR,111 PARK RD,,,ON
***02155,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0936,NR,4 SELKIRK ST,,,ON
***35862,20240501,3,PARK ON PRIVATE PROPERTY,75,0936,AT,985 WOODBINE AVE,,,ON
***43550,20240501,31,STOP-ROAD SIDE-STOP/PARK VEH.,150,0936,NR,34 DUNCAN ST,,,ON
***51269,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0936,NR,52 ELGIN AVE,,,ON
***56537,20240501,134,PARK-SIGNED HWY-PUBLIC LANE,40,0936,N/O,ADELAIDE ST E,W/O,CHURCH ST,ON
***87375,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0937,NR,27 ALBANY AVE,,,ON
***91651,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0937,NR,573 ONTARIO ST,,,ON
***00067,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0937,NR,111 PARK RD,,,ON
***08613,20240501,8,STAND VEH.-PROHIBIT TIME/DAY,100,0937,NR,624 KING ST W,,,ON
***12021,20240501,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0937,NR,150 ELIZABETH ST,,,ON
***12022,20240501,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0937,NR,150 ELIZABETH ST,,,ON
***14630,20240501,8,STAND VEH.-PROHIBIT TIME/DAY,100,0937,NR,91 FRONT ST E,,,ON
***37259,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0937,NR,122 MARKHAM ST,,,ON
***42870,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0937,NR,201 ST JOHN'S RD,,,ON
***49818,20240501,207,PARK MACHINE-REQD FEE NOT PAID,30,0937,OPP,599 SAMMON AVE,,,ON
***55816,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0937,NR,6 DEFOREST RD,,,ON
***57336,20240501,8,STAND VEH.-PROHIBIT TIME/DAY,100,0937,NR,2 COOPER ST,,,ON
***00068,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0938,NR,117 PARK RD,,,ON
***30081,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0938,NR,110 THE ESPLANADE,,,ON
***32905,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0938,NR,269 BOOTH AVE,,,ON
***35763,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0938,NR,39 CHISHOLM AVE,,,ON
***35921,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0938,NR,197 PARKMOUNT RD,,,ON
***37260,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0938,NR,122 MARKHAM ST,,,ON
***42871,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0938,NR,227 ST JOHN'S RD,,,ON
***51270,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0938,NR,16 ELGIN AVE,,,ON
***71405,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0939,OPP,9 WEYBOURNE CRES,,,ON
***00069,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0939,NR,117 PARK RD,,,ON
***15258,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0939,NR,870 PALMERSTON AVE,,,ON
***32906,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0939,NR,257 BOOTH AVE,,,ON
***35764,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0939,NR,39 CHISHOLM AVE,,,ON
***51271,20240501,8,STAND VEH.-PROHIBIT TIME/DAY,100,0939,N/S,ELGIN AVE,W/O,AVENUE RD,ON
***56538,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0939,NR,15 TORONTO ST,,,ON
***94089,20240501,3,PARK ON PRIVATE PROPERTY,75,0940,,20 ASHTONBEE RD,,,ON
***43175,20240501,48,FAIL TO PARK/STOP PARALL. CURB,30,0940,NR,275 HASTINGS AVE,,,ON
***74939,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0940,NR,54 INDIAN RD,,,ON
***87376,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0940,NR,406 BRUNSWICK AVE,,,ON
***00070,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0940,OPP,110 PARK RD,,,ON
***02156,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0940,NR,59 EATON AVE,,,ON
***06727,20240501,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0940,NR,262 CARLAW AVE,,,ON
***13494,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0940,NR,6 OAKLAWN GDNS,,,ON
***13495,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0940,NR,4 OAKLAWN GDNS,,,ON
***26266,20240501,3,PARK ON PRIVATE PROPERTY,75,0940,AT,10 SCRIVENER SQ,,,ON
***37261,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0940,NR,114 MARKHAM ST,,,ON
***69500,20240501,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,0940,NR,550 BROADWAY AVE,,,ON
***10484,20240501,312,PARKING MACH-NOT USED/NO FEE,75,0941,AT,300 REMEMBRANCE DRIVE,,,ON
***71406,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0941,NR,64 DAWLISH AVE,,,ON
***89617,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0941,NR,25 CONWAY AVE,,,ON
***12023,20240501,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0941,OPP,78 ELM ST,,,ON
***13496,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0941,NR,4 OAKLAWN GDNS,,,ON
***35042,20240501,134,PARK-SIGNED HWY-PUBLIC LANE,40,0941,R/O,104 MASSEY ST,,,ON
***35765,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0941,W/S,CHISHOLM AVE,N/O,DANFORTH AVE,ON
***38556,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0941,NR,64 BROOKFIELD ST,,,ON
***57786,20240501,14,PARK-OBSTRUCT (DRWAY/LANEWAY),50,0941,NR,22 FLANDERS RD,,,ON
***09750,20240501,312,PARKING MACH-NOT USED/NO FEE,75,0942,AT,670 PAPE AVENUE,,,ON
***71407,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0942,NR,56 DAWLISH AVE,,,ON
***71408,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0942,NR,56 DAWLISH AVE,,,ON
***89618,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0942,NR,37 CONWAY AVE,,,ON
***00071,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0942,OPP,110 PARK RD,,,ON
***02157,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0942,NR,28 ALDWYCH AVE,,,ON
***08614,20240501,8,STAND VEH.-PROHIBIT TIME/DAY,100,0942,NR,595 KING ST W,,,ON
***26267,20240501,3,PARK ON PRIVATE PROPERTY,75,0942,AT,10 SCRIVENER SQ,,,ON
***30082,20240501,415,PARK COMMERC LOAD ZONE NOT LDG,40,0942,NR,98 THE ESPLANADE,,,ON
***32907,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0942,NR,246 LOGAN AVE,,,ON
***38557,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0942,NR,60 BROOKFIELD ST,,,ON
***43551,20240501,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,0942,OPP,100 QUEEN ST W,,,ON
***50854,20240501,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,0942,NR,815 COLLEGE ST,,,ON
***51207,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0942,NR,17 HENNING AVE,,,ON
***51272,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0942,NR,24 LOWTHER AVE,,,ON
***71768,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0942,OPP,65 LONDON ST,,,ON
***71409,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0943,NR,50 DAWLISH AVE,,,ON
***91652,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0943,NR,291 CARLTON ST,,,ON
***00072,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0943,OPP,114 PARK RD,,,ON
***02158,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0943,NR,12 ALDWYCH AVE,,,ON
***26268,20240501,3,PARK ON PRIVATE PROPERTY,75,0943,AT,10 SCRIVENER SQ,,,ON
***32908,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0943,NR,246 LOGAN AVE,,,ON
***35922,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0943,NR,762 RHODES AVE,,,ON
***43552,20240501,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,0943,OPP,100 QUEEN ST W,,,ON
***44167,20240501,192,STAND SIGNED TRANSIT STOP,150,0943,NR,1330 DUNDAS ST W,,,ON
***46129,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0943,OPP,25 OXLEY ST,,,ON
***50855,20240501,403,STOP-SIGNED HIGHWAY-RUSH HOUR,150,0943,NR,805 COLLEGE ST,,,ON
***51208,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0943,NR,17 HENNING AVE,,,ON
***51273,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0943,NR,24 LOWTHER AVE,,,ON
***56539,20240501,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,0943,E/S,COLBORNE LANE,S/O,COLBORNE ST,ON
***71769,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0943,OPP,65 LONDON ST,,,ON
***02950,20240501,4,PARK ON MUNICIPAL PROPERTY,75,0944,AT,20 LOMOND DRIVE,,,ON
***09751,20240501,312,PARKING MACH-NOT USED/NO FEE,75,0944,AT,670 PAPE AVENUE,,,ON
***09752,20240501,312,PARKING MACH-NOT USED/NO FEE,75,0944,AT,670 PAPE AVENUE,,,ON
***89619,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0944,NR,53 CONWAY AVE,,,ON
***00073,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0944,OPP,2 MEREDITH CRES,,,ON
***13497,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0944,NR,4 BRYCE AVE,,,ON
***26269,20240501,3,PARK ON PRIVATE PROPERTY,75,0944,AT,10 SCRIVENER SQ,,,AB
***37262,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0944,NR,60 MARKHAM ST,,,ON
***38558,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0944,NR,46 BROOKFIELD ST,,,ON
***12629,20240501,4,PARK ON MUNICIPAL PROPERTY,75,0945,AT,1138 BATHURST STREET,,,ON
***75715,20240501,90,PARK NON-MTRCYCLE IN MTRCYC SP,40,0945,NR,60 MURRAY ST,,,ON
***00074,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0945,OPP,2 MEREDITH CRES,,,ON
***00075,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0945,OPP,2 MEREDITH CRES,,,ON
***14631,20240501,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0945,NR,10 KING ST E,,,ON
***26270,20240501,3,PARK ON PRIVATE PROPERTY,75,0945,AT,10 SCRIVENER SQ,,,ON
***32909,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0945,NR,224 LOGAN AVE,,,ON
***37263,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0945,NR,66 MARKHAM ST,,,ON
***71770,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0945,NR,574 PALMERSTON AVE,,,ON
***71410,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0946,NR,331 SHELDRAKE BLVD,,,ON
***89620,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0946,N/S,MILLERSON AVE,W/O,GLENHOLME AVE,ON
***00076,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0946,OPP,12 MEREDITH CRES,,,ON
***02159,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0946,NR,119 WOODYCREST AVE,,,ON
***26271,20240501,3,PARK ON PRIVATE PROPERTY,75,0946,AT,10 SCRIVENER SQ,,,ON
***32910,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0946,NR,230 LOGAN AVE,,,ON
***35923,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0946,NR,683 RHODES AVE,,,ON
***44168,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0946,NR,1310 DUNDAS ST W,,,ON
***51209,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0946,NR,30 EDITH DR,,,ON
***56540,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0946,OPP,35 FRONT ST E,,,ON
***71771,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0946,NR,572 PALMERSTON AVE,,,ON
***94508,20240501,3,PARK ON PRIVATE PROPERTY,75,0947,,4700 KEELE ST,,,ON
***71411,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0947,NR,317 SHELDRAKE BLVD,,,ON
***00077,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0947,NR,7 MEREDITH CRES,,,ON
***13498,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0947,NR,2 MALLORY GDNS,,,ON
***29839,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0947,NR,137 GRENADIER RD,,,QC
***30083,20240501,207,PARK MACHINE-REQD FEE NOT PAID,30,0947,OPP,12 MARKET ST,,,ON
***37264,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0947,NR,98 MARKHAM ST,,,ON
***50856,20240501,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,0947,NR,119 HARRISON ST,,,ON
***02951,20240501,4,PARK ON MUNICIPAL PROPERTY,75,0948,AT,20 LOMOND DRIVE,,,ON
***43176,20240501,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,0948,NR,401 HASTINGS AVE,,,ON
***28868,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0948,NR,159 THIRTIETH ST,,,ON
***00078,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0948,NR,9 MEREDITH CRES,,,ON
***02160,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0948,NR,100 ALDWYCH AVE,,,ON
***06728,20240501,192,STAND SIGNED TRANSIT STOP,150,0948,NR,233 CARLAW AVE,,,ON
***14632,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0948,OPP,21 VICTORIA ST,,,ON
***26272,20240501,3,PARK ON PRIVATE PROPERTY,75,0948,AT,10 SCRIVENER SQ,,,ON
***32911,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0948,NR,188 LOGAN AVE,,,ON
***35766,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0948,OPP,11 BARRINGTON AVE,,,AB
***37265,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0948,NR,96 MARKHAM ST,,,ON
***51210,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0948,NR,125 ORCHARD VIEW BLVD,,,ON
***51274,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0948,NR,50 LOWTHER AVE,,,ON
***56541,20240501,8,STAND VEH.-PROHIBIT TIME/DAY,100,0948,OPP,1 SCOTT ST,,,ON
***57337,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0948,W/S,POWER ST,N/O,KING ST E,ON
***02248,20240501,3,PARK ON PRIVATE PROPERTY,75,0949,,20 GRAYDON HALL DR,,,ON
***09753,20240501,312,PARKING MACH-NOT USED/NO FEE,75,0949,AT,716 PAPE AVENUE,,,ON
***10485,20240501,312,PARKING MACH-NOT USED/NO FEE,75,0949,AT,300 REMEMBRANCE DRIVE,,,ON
***12630,20240501,4,PARK ON MUNICIPAL PROPERTY,75,0949,AT,1138 BATHURST STREET,,,ON
***71412,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0949,NR,169 SHERWOOD AVE,,,ON
***00079,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0949,NR,9 MEREDITH CRES,,,ON
***02161,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0949,NR,116 ALDWYCH AVE,,,ON
***06729,20240501,207,PARK MACHINE-REQD FEE NOT PAID,30,0949,NR,233 CARLAW AVE,,,ON
***26273,20240501,3,PARK ON PRIVATE PROPERTY,75,0949,AT,10 SCRIVENER SQ,,,ON
***35767,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0949,OPP,11 BARRINGTON AVE,,,ON
***38559,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0949,NR,56 FENNINGS ST,,,ON
***50857,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0949,NR,49 LAKEVIEW AVE,,,ON
***71772,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0949,NR,474 GRACE ST,,,ON
***88395,20240501,3,PARK ON PRIVATE PROPERTY,75,0950,,4700 KEELE ST,,,ON
***61589,20240501,3,PARK ON PRIVATE PROPERTY,75,0950,,200 SHERWAY DR,,,ON
***12631,20240501,4,PARK ON MUNICIPAL PROPERTY,75,0950,AT,1138 BATHURST STREET,,,ON
***74940,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0950,NR,199 PARKSIDE DR,,,ON
***00080,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0950,NR,9 MEREDITH CRES,,,ON
***13499,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0950,OPP,4 ORIOLE GDNS,,,ON
***26274,20240501,3,PARK ON PRIVATE PROPERTY,75,0950,AT,10 SCRIVENER SQ,,,ON
***37082,20240501,207,PARK MACHINE-REQD FEE NOT PAID,30,0950,OPP,12 MARKET ST,,,ON
***38560,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0950,NR,46 FENNINGS ST,,,ON
***43553,20240501,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0950,E/S,JAMES ST,N/O,ALBERT ST,ON
***51275,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0950,NR,60 LOWTHER AVE,,,ON
***56542,20240501,8,STAND VEH.-PROHIBIT TIME/DAY,100,0950,OPP,70 THE ESPLANADE,,,ON
***02952,20240501,4,PARK ON MUNICIPAL PROPERTY,75,0951,AT,20 LOMOND DRIVE,,,ON
***12632,20240501,4,PARK ON MUNICIPAL PROPERTY,75,0951,AT,1138 BATHURST STREET,,,ON
***75716,20240501,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,0951,NR,255 MC CAUL ST,,,ON
***91653,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0951,NR,54 SPRUCE ST,,,ON
***91654,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0951,NR,48 SPRUCE ST,,,ON
***00081,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0951,NR,11 MEREDITH CRES,,,ON
***22395,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0951,NR,44 VICTORIA ST,,,ON
***26275,20240501,3,PARK ON PRIVATE PROPERTY,75,0951,AT,10 SCRIVENER SQ,,,ON
***32912,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0951,NR,150 LOGAN AVE,,,ON
***38561,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0951,NR,30 FENNINGS ST,,,ON
***43554,20240501,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0951,W/S,JAMES ST,N/O,ALBERT ST,ON
***46130,20240501,70,STOP - ON CENTRE STRIP,60,0951,NR,87 PETER ST,,,ON
***50858,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0951,NR,73 LAKEVIEW AVE,,,ON
***51211,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0951,OPP,144 HELENDALE AVE,,,ON
***71773,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0951,NR,456 GRACE ST,,,ON
***31015,20240501,3,PARK ON PRIVATE PROPERTY,75,0952,,40 GORDONRIDGE PL,,,ON
***09754,20240501,308,PARK - 2 SPACES - NO FEE,75,0952,AT,716 PAPE AVENUE,,,ON
***75717,20240501,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,0952,NR,255 MC CAUL ST,,,ON
***92626,20240501,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0952,NR,18 PANORAMA CRT,,,ON
***02162,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0952,NR,166 ALDWYCH AVE,,,ON
***29840,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0952,NR,243 GARDEN AVE,,,ON
***51276,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0952,NR,60 LOWTHER AVE,,,ON
***51277,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0952,NR,60 LOWTHER AVE,,,ON
***71774,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0952,NR,452 GRACE ST,,,ON
***12633,20240501,4,PARK ON MUNICIPAL PROPERTY,75,0953,AT,1138 BATHURST STREET,,,ON
***71413,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0953,NR,68 SHERWOOD AVE,,,ON
***85175,20240501,3,PARK ON PRIVATE PROPERTY,75,0953,AT,5180 YONGE ST,,,ON
***91655,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0953,NR,59 SPRUCE ST,,,ON
***00082,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0953,NR,124 PARK RD,,,ON
***02163,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0953,NR,170 ALDWYCH AVE,,,ON
***06730,20240501,207,PARK MACHINE-REQD FEE NOT PAID,30,0953,OPP,245 CARLAW AVE,,,ON
***13500,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0953,NR,1 BAKER AVE,,,ON
***15259,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0953,OPP,3 YARMOUTH RD,,,ON
***35043,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0953,NR,630 WELLINGTON ST W,,,ON
***38562,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0953,NR,12 FENNINGS ST,,,ON
***51212,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0953,NR,30 EDITH DR,,,ON
***71414,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0954,NR,41 SHERWOOD AVE,,,ON
***87377,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0954,NR,243 ALBANY AVE,,,ON
***00083,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0954,OPP,124 PARK RD,,,ON
***02164,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0954,NR,148 ALDWYCH AVE,,,ON
***12024,20240501,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0954,NR,393 UNIVERSITY AVE,,,ON
***29841,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0954,NR,243 GARDEN AVE,,,ON
***35768,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0954,NR,57 BARRINGTON AVE,,,ON
***37083,20240501,207,PARK MACHINE-REQD FEE NOT PAID,30,0954,NR,80 FRONT ST E,,,ON
***38563,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0954,NR,10 FENNINGS ST,,,ON
***51278,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0954,NR,68 LOWTHER AVE,,,ON
***57338,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0954,W/S,REGENT ST,N/O,SHUTER ST,AZ
***71775,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0954,OPP,423 GRACE ST,,,ON
***12634,20240501,4,PARK ON MUNICIPAL PROPERTY,75,0955,AT,1138 BATHURST STREET,,,ON
***71415,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0955,NR,21 SHERWOOD AVE,,,ON
***91656,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0955,NR,13 SPRUCE ST,,,ON
***00084,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0955,OPP,124 PARK RD,,,ON
***02165,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0955,NR,143 DEWHURST BLVD,,,ON
***06731,20240501,207,PARK MACHINE-REQD FEE NOT PAID,30,0955,OPP,245 CARLAW AVE,,,ON
***12025,20240501,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,0955,NR,423 ARMOURY ST,,,ON
***32913,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0955,NR,53 MC GEE ST,,,ON
***46131,20240501,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,0955,NR,80 BLUE JAYS WAY,,,ON
***51279,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0955,NR,70 LOWTHER AVE,,,ON
***71776,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0955,OPP,423 GRACE ST,,,ON
***11985,20240501,4,PARK ON MUNICIPAL PROPERTY,75,0956,AT,890 WILLOWDALE AVENUE,,,ON
***12635,20240501,4,PARK ON MUNICIPAL PROPERTY,75,0956,AT,1138 BATHURST STREET,,,ON
***71416,20240501,29,PARK PROHIBITED TIME NO PERMIT,30,0956,NR,15 SHERWOOD AVE,,,ON
***29465,20240501,3,PARK ON PRIVATE PROPERTY,75,0956,AT,750 YORK MILLS RD,,,ON
