tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***51288,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0010,NR,200 ROEHAMPTON AVE,,,ON
***01696,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0010,N/S,MILL ST,E/O,TRINITY ST,ON
***10111,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0010,N/S,STEWART AVE,W/O,PORTLAND ST,NY
***31228,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0010,NR,205 OSSINGTON AVE,,,ON
***84105,20240901,3,PARK ON PRIVATE PROPERTY,75,0011,,4700 KEELE ST,,,ON
***54587,20240901,192,STAND SIGNED TRANSIT STOP,190,0011,NR,5418 YONGE ST,,,ON
***06194,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0011,S/S,CARR ST,W/O,DENISON AVE,ON
***10824,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0011,W/S,GALT AVE,N/O,DAGMAR AVE,ON
***26729,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0011,NR,38 STEWART ST,,,ON
***01228,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0012,NR,337 HARVIE AVE,,,ON
***06195,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0012,OPP,28 CARR ST,,,ON
***23628,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0012,NR,98 LOWTHER AVE,,,ON
***51250,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0012,S/S,IRWIN AVE,E/O,BAY ST,FL
***01229,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0013,NR,337 HARVIE AVE,,,QC
***06600,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0013,N/S,KING ST E,E/O,SACKVILLE ST,ON
***10825,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0013,W/S,GALT AVE,S/O,GERRARD ST E,ON
***23629,20240901,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,0013,NR,98 MADISON AVE,,,ON
***41925,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0013,W/S,CRAVEN RD,N/O,GERRARD ST E,ON
***51251,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0013,S/S,IRWIN AVE,E/O,BAY ST,ON
***01697,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0013,NR,33 MILL ST,,,MI
***31229,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0013,NR,151 OSSINGTON AVE,,,ON
***10826,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0014,W/S,GALT AVE,S/O,GERRARD ST E,ON
***51252,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0014,S/S,IRWIN AVE,E/O,BAY ST,ON
***31230,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0014,NR,172 OSSINGTON AVE,,,ON
***68290,20240901,338,PARK - BETWEEN ROAD & SIDEWALK,70,0015,E/S,PHARMACY AVE,N/O,FINCH AVE E,ON
***06601,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0015,N/S,KING ST E,E/O,SACKVILLE ST,ON
***10827,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0015,W/S,GALT AVE,S/O,GERRARD ST E,ON
***13170,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0015,NR,99 HOWARD ST,,,ON
***41926,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0015,W/S,CRAVEN RD,S/O,GERRARD ST E,ON
***51253,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0015,S/S,IRWIN AVE,E/O,BAY ST,ON
***22813,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0016,S/S,BENSON AVE,E/O,RUSHTON RD,ON
***51254,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0016,S/S,IRWIN AVE,E/O,BAY ST,ON
***06079,20240901,384,STOP VEH OTR THN BCYCL-BYCL LN,200,0016,NR,70 GERRARD ST W,,,ON
***31231,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0016,NR,172 OSSINGTON AVE,,,ON
***32489,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0017,NR,105 WEST LODGE AVE,,,ON
***01230,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0017,NR,4 KITCHENER AVE,,,ON
***06602,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0017,N/S,KING ST E,E/O,SACKVILLE ST,ON
***10828,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0017,S/S,GERRARD ST E,W/O,GALT AVE,ON
***13171,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0017,NR,77 HOWARD ST,,,ON
***23630,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0017,NR,41 MADISON AVE,,,ON
***51255,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0017,S/S,IRWIN AVE,W/O,YONGE ST,ON
***51256,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0017,S/S,IRWIN AVE,W/O,YONGE ST,ON
***32490,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0018,NR,105 WEST LODGE AVE,,,QC
***06196,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0018,E/S,RYERSON AVE,S/O,WOLSELEY ST,ON
***06603,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0018,N/S,KING ST E,E/O,SACKVILLE ST,ON
***10411,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0018,E/S,RYERSON AVE,S/O,WOLSELEY ST,ON
***23631,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0018,NR,41 MADISON AVE,,,ON
***06080,20240901,384,STOP VEH OTR THN BCYCL-BYCL LN,200,0018,NR,70 GERRARD ST W,,,ON
***31232,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0018,NR,151 OSSINGTON AVE,,,ON
***32792,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0019,NR,125 BENSON AVE,,,ON
***10412,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0019,E/S,RYERSON AVE,S/O,WOLSELEY ST,ON
***23632,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0019,NR,41 MADISON AVE,,,ON
***26730,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0019,S/S,NIAGARA ST,E/O,BATHURST ST,ON
***41927,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0019,NR,567 CRAVEN RD,,,NJ
***51257,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0019,S/S,IRWIN AVE,W/O,YONGE ST,ON
***02293,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0019,NR,193 ST CLARENS AVE,,,ON
***10112,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0019,S/S,NIAGARA ST,W/O,PORTLAND ST,ON
***31233,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0019,NR,151 OSSINGTON AVE,,,ON
***18032,20240901,3,PARK ON PRIVATE PROPERTY,75,0020,,9 FOUR WINDS DR,,,ON
***54588,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0020,NR,5175 YONGE ST,,,ON
***32793,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0020,NR,125 BENSON AVE,,,ON
***32491,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0020,NR,105 WEST LODGE AVE,,,ON
***10413,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0020,W/S,RYERSON AVE,S/O,WOLSELEY ST,ON
***10829,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0020,E/S,MARJORY AVE,N/O,GERRARD ST E,ON
***13172,20240901,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,0020,NR,77 HOWARD ST,,,ON
***23633,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0020,NR,27 MADISON AVE,,,ON
***31234,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0020,NR,151 OSSINGTON AVE,,,AB
***23634,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0021,NR,21 MADISON AVE,,,ON
***02294,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0021,NR,231 ST CLARENS AVE,,,ON
***10113,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0021,S/S,NIAGARA ST,W/O,PORTLAND ST,ON
***32794,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0022,S/S,BENSON AVE,W/O,ARLINGTON AVE,ON
***32492,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0022,NR,105 WEST LODGE AVE,,,ON
***02295,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0022,NR,231 ST CLARENS AVE,,,ON
***31235,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0022,NR,151 OSSINGTON AVE,,,ON
***54589,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0023,NR,5449 YONGE ST,,,ON
***85028,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0023,OPP,31 SOUTH STATION ST,,,ON
***06604,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0023,OPP,48 POWER ST,,,ON
***13173,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0023,OPP,25 SELBY ST,,,ON
***23635,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0023,NR,11 MADISON AVE,,,QC
***26731,20240901,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,0023,NR,1 NIAGARA ST,,,ON
***51258,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0023,S/S,ST MARY ST,W/O,YONGE ST,ON
***54590,20240901,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,0024,NR,5449 YONGE ST,,,ON
***10830,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0024,W/S,GALT AVE,N/O,GERRARD ST E,ON
***23636,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0024,NR,11 MADISON AVE,,,ON
***51259,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0024,S/S,ST MARY ST,W/O,YONGE ST,ON
***02296,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0024,NR,239 ST CLARENS AVE,,,ON
***06081,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0024,OPP,32 EDWARD ST,,,ON
***06082,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0024,OPP,32 EDWARD ST,,,ON
***18033,20240901,3,PARK ON PRIVATE PROPERTY,75,0025,,9 FOUR WINDS DR,,,ON
***32795,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0025,S/S,BENSON AVE,W/O,GREENSIDES AVE,ON
***32493,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0025,NR,85 WEST LODGE AVE,,,QC
***06605,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0025,NR,48 POWER ST,,,AZ
***10831,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0025,W/S,GALT AVE,N/O,GERRARD ST E,ON
***23637,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0025,NR,11 MADISON AVE,,,ON
***41928,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0025,NR,737 CRAVEN RD,,,ON
***06083,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0025,NR,20 EDWARD ST,,,ON
***07501,20240901,3,PARK ON PRIVATE PROPERTY,75,0026,,125 ISAAC DEVINS BLVD,,,ON
***32494,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0026,NR,75 WEST LODGE AVE,,,ON
***10414,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0026,E/S,RYERSON AVE,N/O,CARR ST,ON
***13174,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0026,OPP,5 SELBY ST,,,ON
***02297,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0026,NR,253 ST CLARENS AVE,,,ON
***06084,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0026,NR,20 EDWARD ST,,,ON
***06085,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0026,NR,20 EDWARD ST,,,ON
***10114,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0026,NR,317 WELLINGTON ST W,,,ON
***32495,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0027,NR,75 WEST LODGE AVE,,,ON
***13175,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0027,OPP,7 SELBY ST,,,ON
***06086,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0027,NR,20 EDWARD ST,,,NC
***10115,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0027,NR,25 PORTLAND ST,,,ON
***32796,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0028,NR,150 WINONA DR,,,ON
***13176,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0028,OPP,3 SELBY ST,,,NS
***23638,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0028,NR,11 MADISON AVE,,,ON
***41929,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0028,NR,809 CRAVEN RD,,,ON
***06087,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0028,NR,10 EDWARD ST,,,ON
***07502,20240901,3,PARK ON PRIVATE PROPERTY,75,0029,,125 ISAAC DEVINS BLVD,,,ON
***01231,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0029,NR,29 ROCHDALE AVE,,,ON
***51260,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0029,NR,85 ST NICHOLAS ST,,,ON
***31236,20240901,8,STAND VEH.-PROHIBIT TIME/DAY,120,0029,NR,111 OSSINGTON AVE,,,ON
***18034,20240901,3,PARK ON PRIVATE PROPERTY,75,0030,,9 FOUR WINDS DR,,,ON
***10415,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0030,NR,84 WOLSELEY ST,,,ON
***43177,20240901,49,FAIL TO PARK/STOP PARALL. RGHT,40,0030,OPP,46 NURSEWOOD RD,,,ON
***56878,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0030,OPP,85 ST NICHOLAS ST,,,ON
***32797,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0031,NR,184 WINONA DR,,,ON
***40972,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0031,NR,160 MARINE PARADE DR,,,ON
***10416,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0031,NR,66 WOLSELEY ST,,,ON
***43178,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0031,OPP,44 NURSEWOOD RD,,,ON
***02661,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0031,OPP,9 CROWN HILL PL,,,ON
***40973,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0032,NR,160 MARINE PARADE DR,,,ON
***43179,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0032,OPP,42 NURSEWOOD RD,,,ON
***56879,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0032,OPP,102 ST NICHOLAS ST,,,ON
***02298,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0032,NR,395 ST CLARENS AVE,,,ON
***02662,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0032,OPP,9 CROWN HILL PL,,,ON
***07503,20240901,3,PARK ON PRIVATE PROPERTY,75,0033,,33 ISAAC DEVINS BLVD,,,ON
***32496,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0033,NR,162 LANSDOWNE AVE,,,ON
***40974,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0033,NR,160 MARINE PARADE DR,,,ON
***43180,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0033,OPP,28 NURSEWOOD RD,,,ON
***02299,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0033,NR,419 ST CLARENS AVE,,,ON
***07504,20240901,3,PARK ON PRIVATE PROPERTY,75,0034,,133 ISAAC DEVINS BLVD,,,ON
***40975,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0034,NR,160 MARINE PARADE DR,,,ON
***10417,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0034,NR,21 WOLSELEY ST,,,ON
***13177,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0034,NR,12 LINDEN ST,,,ON
***43181,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0034,OPP,26 NURSEWOOD RD,,,ON
***18035,20240901,3,PARK ON PRIVATE PROPERTY,75,0035,,9 FOUR WINDS DR,,,ON
***32798,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0035,NR,45 HENDRICK AVE,,,ON
***40976,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0035,NR,160 MARINE PARADE DR,,,ON
***43182,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0035,OPP,18 NURSEWOOD RD,,,ON
***10418,20240901,134,PARK-SIGNED HWY-PUBLIC LANE,50,0036,R/O,488 QUEEN ST W,,,ON
***13178,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0036,NR,22 LINDEN ST,,,ON
***02300,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0036,NR,439 ST CLARENS AVE,,,ON
***31237,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0036,NR,77 OSSINGTON AVE,,,ON
***10419,20240901,134,PARK-SIGNED HWY-PUBLIC LANE,50,0037,R/O,488 QUEEN ST W,,,MB
***23639,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0037,NR,485 HURON ST,,,ON
***43183,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0037,OPP,16 NURSEWOOD RD,,,ON
***43184,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0037,OPP,16 NURSEWOOD RD,,,ON
***02663,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0037,NR,8 CROWN HILL PL,,,ON
***06088,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0037,NR,32 EDWARD ST,,,ON
***31238,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0037,NR,77 OSSINGTON AVE,,,ON
***40977,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0038,NR,160 MARINE PARADE DR,,,ON
***40978,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0038,NR,160 MARINE PARADE DR,,,ON
***01232,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0038,NR,45 EVERSFIELD RD,,,ON
***01233,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0038,NR,45 EVERSFIELD RD,,,ON
***06606,20240901,8,STAND VEH.-PROHIBIT TIME/DAY,120,0038,NR,335 QUEEN ST E,,,ON
***13179,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0038,NR,28 LINDEN ST,,,QC
***41930,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0038,OPP,359 ASHDALE AVE,,,ON
***01698,20240901,257,PARK CONTRARY POSTED CONDITION,100,0038,AT,1 CHERRY ST,,,ON
***02301,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0038,NR,449 ST CLARENS AVE,,,ON
***06089,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0038,NR,32 EDWARD ST,,,ON
***07505,20240901,3,PARK ON PRIVATE PROPERTY,75,0039,,141 ISAAC DEVINS BLVD,,,ON
***82972,20240901,3,PARK ON PRIVATE PROPERTY,75,0039,,320 DIXON RD,,,ON
***32497,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0039,NR,1 HERMAN AVE,,,ON
***40979,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0039,NR,160 MARINE PARADE DR,,,ON
***23640,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0039,NR,485 HURON ST,,,ON
***43185,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0039,OPP,14 NURSEWOOD RD,,,ON
***43186,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0039,OPP,12 NURSEWOOD RD,,,ON
***02664,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0039,NR,7 CROWN HILL PL,,,ON
***40980,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0040,NR,160 MARINE PARADE DR,,,ON
***13180,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0040,NR,141 ISABELLA ST,,,ON
***41931,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0040,OPP,337 ASHDALE AVE,,,ON
***01699,20240901,257,PARK CONTRARY POSTED CONDITION,100,0040,AT,1 CHERRY ST,,,ON
***02302,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0040,NR,457 ST CLARENS AVE,,,ON
***40981,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0041,NR,160 MARINE PARADE DR,,,ON
***10420,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0041,NR,25 AUGUSTA AVE,,,ON
***13181,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0041,NR,141 ISABELLA ST,,,ON
***41932,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0041,OPP,337 ASHDALE AVE,,,ON
***43187,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0041,OPP,8 NURSEWOOD RD,,,ON
***01700,20240901,257,PARK CONTRARY POSTED CONDITION,100,0041,AT,1 CHERRY ST,,,ON
***45345,20240901,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,0042,NR,160 MARINE PARADE DR,,,ON
***10421,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0042,NR,21 AUGUSTA AVE,,,ON
***01701,20240901,257,PARK CONTRARY POSTED CONDITION,100,0042,AT,1 CHERRY ST,,,ON
***02303,20240901,415,PARK COMMERC LOAD ZONE NOT LDG,50,0042,NR,461 ST CLARENS AVE,,,ON
***02665,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0042,OPP,7 CROWN HILL PL,,,ON
***02666,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0042,OPP,7 CROWN HILL PL,,,ON
***31239,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0042,NR,38 OSSINGTON AVE,,,ON
***06607,20240901,8,STAND VEH.-PROHIBIT TIME/DAY,120,0043,NR,228 QUEEN ST E,,,ON
***13182,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0043,NR,137 ISABELLA ST,,,ON
***05505,20240901,257,PARK CONTRARY POSTED CONDITION,100,0043,AT,1 CHERRY ST,,,ON
***06090,20240901,8,STAND VEH.-PROHIBIT TIME/DAY,120,0043,NR,5 ELM ST,,,ON
***06091,20240901,8,STAND VEH.-PROHIBIT TIME/DAY,120,0043,NR,5 ELM ST,,,ON
***31240,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0043,NR,68 OSSINGTON AVE,,,ON
***01234,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0044,NR,268 EARLSCOURT AVE,,,ON
***10422,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0044,NR,34 AUGUSTA AVE,,,ON
***23641,20240901,29,PARK PROHIBITED TIME NO PERMIT,45,0044,NR,534 HURON ST,,,ON
***02667,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0044,OPP,10 HILL HEIGHTS RD,,,ON
***05506,20240901,257,PARK CONTRARY POSTED CONDITION,100,0044,AT,1 CHERRY ST,,,ON
***06092,20240901,8,STAND VEH.-PROHIBIT TIME/DAY,120,0044,NR,5 ELM ST,,,QC
***10423,20240901,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,0045,NR,48 AUGUSTA AVE,,,ON
